"Group.1","iTRAQ8.113","iTRAQ8.114","iTRAQ8.115","iTRAQ8.116","iTRAQ8.117","iTRAQ8.118","iTRAQ8.119","iTRAQ8.121","perox.2015","perox.2017","mito.2015","mito.2017","nucleus.2015","nucleus.2017","golgi.2015","golgi.2017","ER.2015","ER.2017","PM.2015","PM.2017"
"Fbp2",3273367.52304395,12907928.5300697,2400263.72636572,3751360.86288631,2474791.65166033,2128721.72691586,5686025.13503015,2329278.76454561,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fbrsl1",7710001.77817863,30592803.7424685,61816802.9705023,12016998.3443489,25272122.0671146,7483784.70988857,35152893.5969989,30443937.2651173,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fbxl20",3263247.13162761,6587261.79545033,634783.585822852,3338599.52299125,1916411.30124337,1149946.7348983,3126499.03418155,1727431.43535509,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fbxl21",451964.130619148,134459.337900294,140667.940210812,341736.973179488,1268559.36943187,11553.2864499438,640110.552047733,181725.149096963,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FBXL4",8308.07504375991,7787.90398107537,9440.88983150691,16343.6604019816,8023.28902435422,5481.17458076013,10166.5202194147,18947.1770016459,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fbxl7",31268.0033757047,21553.3307131794,6192.91423947149,98967.1536710876,19425.9436569643,10247.1647338563,20921.0220796844,60915.3374934453,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fbxl8",25004.0696821824,13167.2532841872,454893.314182526,8845.4792433546,83090.2247772654,0,17440.612497357,223835.244680575,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fbxo18",78061.4370024145,57178.0858470271,214585.541037221,803120.244430885,19836.8173635353,3638398.2829296,151746.649480392,1180588.3238731,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fbxo21",325054.427402216,783552.292268132,149122.700718144,276743.105011503,228165.346894149,199881.921595513,425863.776322017,237580.658025951,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fbxo22",51968.9761002247,340879.942080328,20094.4526118545,47385.6322868075,86472.0754846817,26769.613494452,142187.408714698,36221.6930462353,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fbxo3",362476.421087203,1806849.68286463,141329.640931172,371041.392521393,307839.854255809,237182.555958575,854626.33149138,296869.212529972,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fbxo30",740768.967031859,819124.397127772,99500.146867593,630699.179089182,216944.091774396,537581.098011491,560230.513203974,325487.424177288,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fbxo38",87249.6865205383,95690.3348863345,55995.776471982,69010.5311215321,120143.874780843,22449.1494503611,97742.7332867718,51177.4334165269,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fbxo39",324777.85433919,436772.892464241,104147.044926998,785189.755440196,217207.242921124,89362.8425235265,222889.399078159,71265.2661357677,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fbxo4",212788.124592459,1158265.16134857,52739.0124230327,244357.849661939,157391.754132818,164731.108406029,479317.511130469,178818.345656968,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fbxo5",671.589904267368,106.823357354512,115978.404916427,226.478715659844,408.56702671154,254.759897305088,224.411134148264,605.863754116686,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fbxo6",377215.773484678,969573.527871482,222054.339722637,621940.656679625,258590.337142992,1645478.01441421,543105.336959787,707539.632100419,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Fbxo7",414583.389078035,1639545.27899099,1062826.82812019,726921.999639691,812677.118345078,487827.719664337,1202453.12030951,951921.966149079,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fbxo9",5743.89632560418,8111.94683018716,1344.05826171454,2802.3379131995,2489.03317465016,2152.87185556758,3778.25352182122,2772.1421464502,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fbxw11",465812.317230932,407892.460966757,100206.664357647,278223.839738827,293654.183091941,126632.694077107,325618.94024295,220722.994572974,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fbxw2",2861.86548210045,12389.8683070892,2460.2847930624,3147.98566548075,5090.5865213859,1912.95854570445,7081.23399088695,2387.06669428995,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fbxw5",107824.585152589,437129.54795157,29589.2716165089,108608.949132973,75481.4678848628,65027.9887125753,220516.672182157,92813.6077481484,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fbxw8",12150.6245983406,18457.6631029179,2976.40296564865,9403.59749736842,9229.16207368691,5538.01415807541,11293.0763075861,6829.06931283204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Fbxw9",266612.935362038,215921.800750324,47749.766928902,173526.321852496,86746.7353254308,30361.5053218652,153177.221519751,99773.2914052378,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fcer1g",2114802.78652762,119056.812186113,311917.770681346,2114743.4541761,646266.492665429,2707570.22414044,620302.759350139,1281633.68826396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Fcgbp",422103.351342588,366719.556731286,249956.346779688,983810.701943706,266524.950504954,3799899.04163154,359158.171192396,1326299.30666201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fcgr1a",656680.694393453,45408.4221704259,145453.710073059,790097.101535486,202283.617102072,873906.155928622,250746.001808492,394188.696817263,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Fcgr2a",84506.2483412888,6175.59792594016,7963.89938428704,77217.9639247379,28487.8914272349,4145.13755708032,25312.8208410355,15027.4005983954,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Fcgr2b",7253024.10101892,233980.49562439,1114383.34349294,5377452.45164021,2430028.63999321,7650844.30153029,2437813.23133388,2665100.56613871,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Fcgr3a",448449.911103741,69240.0971563072,74308.6311807673,545396.128528444,132361.794062176,343462.636491094,174712.47519877,318101.268212252,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Fcgrt",11557195.8862412,433067.961722893,1026197.98878366,5807082.78222167,2028067.31349729,9485198.66451289,3157081.85018341,3392788.17609939,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Fcho2",2585628.29097339,3498428.52500787,460557.332438632,2330945.47963474,1317909.28978634,1275214.82702046,2216416.50966606,1217241.86204016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Fchsd1",548869.387852768,74227.6428725355,233897.061684397,1036758.64829892,146704.04914862,179584.433718947,245410.083701059,2290009.59814459,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fchsd2",610325.623425672,933059.814169785,140927.440563673,567281.440238989,308365.638019038,255237.533872076,580922.166090571,325104.22001111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fcn1",671772.125711174,32546.231219892,205587.54714544,879998.333261673,202784.181560954,397733.290137971,220467.431943972,426346.371461111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Fcnb",126067.944364113,18308.7798128681,23324.935285299,127252.64342617,73110.2223344166,287824.160335727,64707.9546937833,100615.669747623,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Fcrl2",279337.758733871,6537.2069975044,70302.5538940728,248359.238021654,82289.0062692409,45570.072036369,80812.0742511035,73550.5097961848,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fdft1",38542572.9558161,1162969.98851082,3967244.69807536,23432796.9028563,8953108.02756122,3260960.62756165,9985715.85745136,7067286.20730476,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Fdps",9267878.18019359,75135337.1600887,8169673.37521073,10422597.8736947,11437047.7501962,7860820.38631771,30924202.0621262,11298169.2182652,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fdx1",443386.436164711,165313.146438371,4089349.21947606,1429642.84852577,2010198.4225851,240959.364314516,2305609.84089047,3228877.25398962,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fdx1l",66291.6203852692,41561.7035866379,177710.991074502,123797.648446337,121815.540754653,47289.088327264,125629.558825887,138566.636951312,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fdxr",3710370.76752487,2572907.79913046,70338578.6640582,14704451.866636,25772221.3794403,3621312.86075404,25927195.8231495,34825626.5436988,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fech",10002046.2144975,3432324.16338577,44166491.0862543,24198620.2749134,16126275.0760155,8958873.91776164,18273238.135644,37327614.3939601,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fem1b",305893.091207822,651488.182337751,70949.9136040358,98781.5464372853,67034.0589136354,660454.382192685,368316.483572272,158319.991332374,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fen1",682704.402430334,428287.823861438,274346.761442697,1683698.81050949,730221.502247626,6916179.21109746,580586.86186358,2016446.1549267,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Fer1l4",15169.8550742629,5027.2555240826,5502.15055501949,8293.78327104495,7050.98687615722,5426.84496108848,6918.67919370641,6877.37052851408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fer1l6",2238.69475975803,3073.33011830735,1198.16694479374,1068.2995535202,4112.33909743799,750.850109403626,2656.89062884986,845.035787929208,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fermt1",26254.184181552,7733.53990551372,45905.3876021902,27641.5009234639,21866.7176455652,9605.65784635436,11817.7948064414,11974.1970889192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fermt2",8743973.55864964,5948891.11213914,3505153.03673357,7474106.70149358,17866315.1897527,3590971.53346501,10711980.3047728,4224916.54843979,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Fermt3",3568390.31905309,2035529.14037048,1221510.60210934,2773305.15933702,4311299.52593308,2059298.39532257,3063503.99224502,1734300.34020173,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fert2",379187.291947637,44961.4856710253,54461.5918090882,206528.027819647,196588.12452185,60411.3774069262,145396.498072022,155477.012751804,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fetub",20811065.0738724,18842295.9110636,3070615.77842647,20261041.7622222,4997795.95521392,18107894.2804148,13321215.323835,11246991.2518469,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FEZ2",37606.777764787,98641.1108927488,19155.8617250767,43146.8412254879,32669.7442680786,19924.9567358277,50141.5279024892,24090.4492528507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FGA",98282020.2286687,50107897.2716193,28625670.5119784,106273849.678598,120446872.245613,104205724.654703,76243668.971952,62604297.1517935,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fgb",74584591.6836925,39969086.2821245,20560170.3202485,81839635.2583905,91505391.6920947,77648495.5235055,60134853.5695387,44114940.5694431,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Fgd2",1989084.48886899,163484.171409103,346743.368310066,2292355.30928196,472684.397213368,648922.078726858,626427.908070395,790898.062962997,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fgd3",31519.7841590724,22273.6361177464,244853.183289215,281239.116904656,155107.239011547,81403.7539535959,123930.805262956,406499.675511513,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fgd4",2131646.66704283,1928343.6358824,592544.590928789,1787919.9386856,1252292.85588512,889453.071289053,1634252.28555759,1136704.70853737,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fgd5",131318.035345858,186455.742628605,129407.738095961,119371.725068913,127815.958479718,78208.7394746194,116820.235443736,75092.0951733561,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fgd6",105484.523499255,121954.212714333,73238.1490462581,119687.231349486,68550.0184994996,31253.7929348044,107498.222131034,75159.7395292418,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fgfr1op2",13961877.5310338,121847945.859168,1842506.86339668,14375034.5726171,13480462.1301601,5120983.94833399,43931621.5893023,10828874.203362,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fgfr2",158571.157550757,31487.1813441108,69369.2439551098,187117.188330787,69067.3273871171,351401.814600641,66802.215652855,97108.9206374677,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Fgfr4",330248.525034085,177923.235671211,412407.486834552,382253.530460941,209431.261275394,220764.328305058,304861.991136618,395555.581282142,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"Fgg",29899900.0568429,17054974.0179948,9318565.84406204,34323329.7545685,40590582.9246869,38912108.4482639,24736287.758926,21089938.2133313,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Fggy",4213986.74767445,41232073.5535867,1276482.23196287,5943082.13042875,4191929.10087998,5549675.42810397,17004016.6755036,4970492.81603898,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fgl1",7127361.85204038,1513598.24145399,907605.097988226,7771675.05640601,1489109.18251721,6764281.0878635,2559901.90156041,3754411.08110849,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fgl2",629341.246726309,513372.313425982,1137694.72108208,2892447.61306925,1475987.95292298,1490584.87482216,1033030.2717885,2358677.66905685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fgr",1900059.67311569,331678.834968786,500562.674162981,2234105.9748299,1050056.82845198,1773185.85122515,922415.333897845,1357966.49786169,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Fh",138113699.319254,50121018.0240407,171192974.783155,153292166.423863,94193363.0100581,24454055.7107321,117975224.027873,126086488.660039,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fhad1",154657.556711615,37759.3971302768,783460.796375584,351295.774959116,324767.0572619,79712.6419931546,290689.775698939,501095.989869414,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fhdc1",219524.53171444,177729.502266523,94860.7644983463,191540.876851211,99761.0026813972,39290.278646778,126419.21272243,123868.510726792,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fhit",165269.313711965,313549.228497813,793466.901033095,324889.80436628,437290.480307025,143710.30194234,488934.322736003,653589.857328919,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Fhl1",1326488.62028964,795844.928844591,1300960.95153096,1334183.33897535,2070648.45515709,295456.464154471,1167067.81428537,986732.450910195,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Fhl2",139520.549354619,250119.585980281,59903.354027585,152240.832854465,432666.167135136,80408.1827674357,242832.900892962,100594.456987517,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fhl3",62139.404388561,215812.686262155,34133.003870699,64949.563191148,121645.156190425,64429.1804757028,125328.715351853,50623.5572694555,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fhod1",659141.370483939,612943.644894198,377612.723525301,684412.702172782,883680.242345343,306418.383208751,680199.552454559,400730.465247629,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fibp",115728.758094752,61920.5894611835,23260.123677069,110663.083518209,83685.2580456234,68017.0623804048,67661.4303996198,82428.6844078845,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Ficd",11021.3683731334,1062.95747654289,2205.10424372055,9090.45632572214,3389.67005662374,1515.94644345848,3556.84833974852,4782.79870125089,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fig4",1036958.29919099,410328.627989049,230738.476581926,570277.016140071,333566.374193001,436301.216270677,478985.693147163,386443.370837703,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"Filip1",64762.4248589744,47598.2498961574,191730.36361538,167590.622824192,86865.6206271554,753590.560809748,112490.383897445,296920.109209055,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Filip1l",6816.75257641562,3469.3282646191,2695.03149028493,6878.73139048773,10806.1303638052,3962.60690774838,6533.66801328711,4193.03497123529,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fip1l1",362468.535805633,161960.504233201,157212.664282338,78665.8972744319,1098901.75044829,42309.5693085068,398868.798860955,72616.0729701872,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"FIS1",2037020.05783763,828413.647535018,2425811.54905257,3451594.48526835,1866658.0366794,482616.389455189,1972650.89278386,5441652.34366595,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fitm2",5476952.02120847,200730.109872529,725598.839365918,2975703.27852266,1888065.20773288,592194.867463273,1726024.4480348,1290655.01921941,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Fkbp10",581670.258740001,455646.322083961,435074.571017142,2381697.16375224,509045.77847249,463233.068897439,511028.787122047,1486865.18882117,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Fkbp11",16063029.1614555,1626582.88088024,1781082.79322427,18971927.6392168,3680870.27750563,1180074.34763832,4907575.67169496,5626613.8460273,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Fkbp15",2794382.71464863,1553343.12147512,541106.924915736,1542645.24587086,1010772.77016463,2066416.77195447,1512734.41003445,1539139.51940693,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Fkbp1a",497644.0588788,893200.612579466,206127.905439749,546502.580289571,619532.366231888,351998.747844897,1243287.18174589,498897.924820614,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Fkbp1b",30965.3485058846,3530.94669315279,2706.52494045826,15783.7766439973,6621.08483389223,12064.5111311088,7532.92892095062,10383.6483305554,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Fkbp2",26526528.9666551,718135.121099874,3050487.33230905,21057268.8355808,6205884.04579903,1915744.08099635,7152234.72368642,7391851.65794347,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Fkbp3",17414042.3823207,2999273.39129121,1898082.44386837,7553883.32710703,4202921.33636084,970174.919193891,5467389.69418294,4691853.53249411,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Fkbp4",8698672.4020671,52675578.9653123,2502283.59999743,10270634.6799001,7322731.5612825,7544223.36309169,23238449.2631816,7207365.02964697,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Fkbp5",1280494.71105072,5560895.7456128,309480.357318376,886393.647382846,1031125.12261266,492301.50494971,2608867.1980344,651416.035506915,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Fkbp6",292471.748542024,563799.786462287,226650.85091421,344432.498943052,2412390.42233112,476067.963700577,678117.966978058,293312.963446528,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Fkbp7",69233.477185293,22015.1990743746,17375.3012451776,91241.6321497656,35291.5115731226,33370.4119432763,31238.3274265965,48780.0294778236,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Fkbp8",62973352.5926586,925784.303904501,6356727.8631564,26496516.4561095,14028460.347295,3928701.35881255,18622667.4277975,21688314.9010467,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Fkbp9",3111175.92653514,666058.477665966,883433.921725673,4335353.20424509,1230617.87940125,801803.848335381,1401399.46108136,2041340.14305427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Fkbpl",901538.893527227,428811.877877785,262766.238963901,659156.692773903,375904.073316069,269179.996313149,448494.385212598,393731.271817691,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"Fktn",260586.519513045,394930.86811622,42356.5136557304,187551.036344055,182154.937670974,334056.578544555,200620.688877346,138435.575581283,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"Flad1",2563614.26057878,7401506.29319559,11451543.8133793,5377773.16851699,5613884.94896942,3070651.01086338,8137490.35465941,9260966.5127317,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Flcn",8796942.01755673,974341.734571523,1564184.92966552,6394995.94945081,2149677.12290845,11971490.0576453,2814495.86411478,3091381.49607047,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Flii",1509692.00632278,5648424.03915253,1072889.21386836,1319405.38222661,3067507.93166795,1170421.86765507,3496787.93165363,1262564.14435862,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Flna",15507944.5709916,11985951.0907762,13615366.5354427,10110148.3821199,47906266.2349899,8277347.49138404,19879585.285266,7680211.0482914,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
